a[0]=12,temp_max=12
a[45568]=-48,temp_max=-870644
a[45569]=-48,temp_max=-870692
a[45570]=-48,temp_max=-870740
a[45571]=-48,temp_max=-870788
a[45572]=-48,temp_max=-870836
a[45573]=-48,temp_max=-870884
a[45574]=-48,temp_max=-870932
a[45575]=-48,temp_max=-870980
a[45576]=-48,temp_max=-871028
a[45577]=-48,temp_max=-871076
a[45578]=-48,temp_max=-871124
a[45579]=-48,temp_max=-871172
a[45580]=-48,temp_max=-871220
a[45581]=-48,temp_max=-871268
a[45582]=-48,temp_max=-871316
a[45583]=-48,temp_max=-871364
a[45584]=-48,temp_max=-871412
a[45585]=-48,temp_max=-871460
a[45586]=-48,temp_max=-871508
a[45587]=-48,temp_max=-871556
a[45588]=-48,temp_max=-871604
a[45589]=-48,temp_max=-871652
a[45590]=-48,temp_max=-871700
a[45591]=-48,temp_max=-871748
a[45592]=-48,temp_max=-871796
a[45593]=-48,temp_max=-871844
a[45594]=-48,temp_max=-871892
a[45595]=-48,temp_max=-871940
a[45596]=-48,temp_max=-871988
a[45597]=-48,temp_max=-872036
a[45598]=-48,temp_max=-872084
a[45599]=-48,temp_max=-872132
a[45600]=-48,temp_max=-872180
a[45601]=-48,temp_max=-872228
a[45602]=-48,temp_max=-872276
a[45603]=-48,temp_max=-872324
a[45604]=-48,temp_max=-872372
a[45605]=-48,temp_max=-872420
a[45606]=-48,temp_max=-872468
a[45607]=-48,temp_max=-872516
a[45608]=-48,temp_max=-872564
a[45609]=-48,temp_max=-872612
a[45610]=-48,temp_max=-872660
a[45611]=-48,temp_max=-872708
a[45612]=-48,temp_max=-872756
a[45613]=-48,temp_max=-872804
a[45614]=-48,temp_max=-872852
a[45615]=-48,temp_max=-872900
a[45616]=-48,temp_max=-872948
a[45617]=-48,temp_max=-872996
a[45618]=-48,temp_max=-873044
a[45619]=-48,temp_max=-873092
a[45620]=-48,temp_max=-873140
a[45621]=-48,temp_max=-873188
a[45622]=-48,temp_max=-873236
a[45623]=-48,temp_max=-873284
a[45624]=-48,temp_max=-873332
a[45625]=-48,temp_max=-873380
a[45626]=-48,temp_max=-873428
a[45627]=-48,temp_max=-873476
a[45628]=-48,temp_max=-873524
a[45629]=-48,temp_max=-873572
a[45630]=-48,temp_max=-873620
a[45631]=-48,temp_max=-873668
a[45632]=-48,temp_max=-873716
a[45633]=-48,temp_max=-873764
a[45634]=-48,temp_max=-873812
a[45635]=-48,temp_max=-873860
a[45636]=-48,temp_max=-873908
a[45637]=-48,temp_max=-873956
a[45638]=-48,temp_max=-874004
a[45639]=-48,temp_max=-874052
a[45640]=-48,temp_max=-874100
a[45641]=-48,temp_max=-874148
a[45642]=-48,temp_max=-874196
a[45643]=-48,temp_max=-874244
a[45644]=-48,temp_max=-874292
a[45645]=-48,temp_max=-874340
a[45646]=-48,temp_max=-874388
a[45647]=-48,temp_max=-874436
a[45648]=-48,temp_max=-874484
a[45649]=-48,temp_max=-874532
a[45650]=-48,temp_max=-874580
a[45651]=-48,temp_max=-874628
a[45652]=-48,temp_max=-874676
a[45653]=-48,temp_max=-874724
a[45654]=-48,temp_max=-874772
a[45655]=-48,temp_max=-874820
a[45656]=-48,temp_max=-874868
a[45657]=-48,temp_max=-874916
a[45658]=-48,temp_max=-874964
a[45659]=-48,temp_max=-875012
a[45660]=-48,temp_max=-875060
a[45661]=-48,temp_max=-875108
a[45662]=-48,temp_max=-875156
a[45663]=-48,temp_max=-875204
a[45664]=-48,temp_max=-875252
a[45665]=-48,temp_max=-875300
a[45666]=-48,temp_max=-875348
a[45667]=-48,temp_max=-875396
a[45668]=-48,temp_max=-875444
a[45669]=-48,temp_max=-875492
a[45670]=-48,temp_max=-875540
a[45671]=-48,temp_max=-875588
a[45672]=-48,temp_max=-875636
a[45673]=-48,temp_max=-875684
a[45674]=-48,temp_max=-875732
a[45675]=-48,temp_max=-875780
a[45676]=-48,temp_max=-875828
a[45677]=-48,temp_max=-875876
a[45678]=-48,temp_max=-875924
a[45679]=-48,temp_max=-875972
a[45680]=-48,temp_max=-876020
a[45681]=-48,temp_max=-876068
a[45682]=-48,temp_max=-876116
a[45683]=-48,temp_max=-876164
a[45684]=-48,temp_max=-876212
a[45685]=-48,temp_max=-876260
a[45686]=-48,temp_max=-876308
a[45687]=-48,temp_max=-876356
a[45688]=-48,temp_max=-876404
a[45689]=-48,temp_max=-876452
a[45690]=-48,temp_max=-876500
a[45691]=-48,temp_max=-876548
a[45692]=-48,temp_max=-876596
a[45693]=-48,temp_max=-876644
a[45694]=-48,temp_max=-876692
a[45695]=-48,temp_max=-876740
a[45696]=-48,temp_max=-876788
a[45697]=-48,temp_max=-876836
a[45698]=-48,temp_max=-876884
a[45699]=-48,temp_max=-876932
a[45700]=-48,temp_max=-876980
a[45701]=-48,temp_max=-877028
a[45702]=-48,temp_max=-877076
a[45703]=-48,temp_max=-877124
a[45704]=-48,temp_max=-877172
a[45705]=-48,temp_max=-877220
a[45706]=-48,temp_max=-877268
a[45707]=-48,temp_max=-877316
a[45708]=-48,temp_max=-877364
a[45709]=-48,temp_max=-877412
a[45710]=-48,temp_max=-877460
a[45711]=-48,temp_max=-877508
a[45712]=-48,temp_max=-877556
a[45713]=-48,temp_max=-877604
a[45714]=-48,temp_max=-877652
a[45715]=-48,temp_max=-877700
a[45716]=-48,temp_max=-877748
a[45717]=-48,temp_max=-877796
a[45718]=-48,temp_max=-877844
a[45719]=-48,temp_max=-877892
a[45720]=-48,temp_max=-877940
a[45721]=-48,temp_max=-877988
a[45722]=-48,temp_max=-878036
a[45723]=-48,temp_max=-878084
a[45724]=-48,temp_max=-878132
a[45725]=-48,temp_max=-878180
a[45726]=-48,temp_max=-878228
a[45727]=-48,temp_max=-878276
a[45728]=-48,temp_max=-878324
a[45729]=-48,temp_max=-878372
a[45730]=-48,temp_max=-878420
a[45731]=-48,temp_max=-878468
a[45732]=-48,temp_max=-878516
a[45733]=-48,temp_max=-878564
a[45734]=-48,temp_max=-878612
a[45735]=-48,temp_max=-878660
a[45736]=-48,temp_max=-878708
a[45737]=-48,temp_max=-878756
a[45738]=-48,temp_max=-878804
a[45739]=-48,temp_max=-878852
a[45740]=-48,temp_max=-878900
a[45741]=-48,temp_max=-878948
a[45742]=-48,temp_max=-878996
a[45743]=-48,temp_max=-879044
a[45744]=-48,temp_max=-879092
a[45745]=-48,temp_max=-879140
a[45746]=-48,temp_max=-879188
a[45747]=-48,temp_max=-879236
a[45748]=-48,temp_max=-879284
a[45749]=-48,temp_max=-879332
a[45750]=-48,temp_max=-879380
a[45751]=-48,temp_max=-879428
a[45752]=-48,temp_max=-879476
a[45753]=-48,temp_max=-879524
a[45754]=-48,temp_max=-879572
a[45755]=-48,temp_max=-879620
a[45756]=-48,temp_max=-879668
a[45757]=-48,temp_max=-879716
a[45758]=-48,temp_max=-879764
a[45759]=-48,temp_max=-879812
a[45760]=-48,temp_max=-879860
a[45761]=-48,temp_max=-879908
a[45762]=-48,temp_max=-879956
a[45763]=-48,temp_max=-880004
a[45764]=-48,temp_max=-880052
a[45765]=-48,temp_max=-880100
a[45766]=-48,temp_max=-880148
a[45767]=-48,temp_max=-880196
a[45768]=-48,temp_max=-880244
a[45769]=-48,temp_max=-880292
a[45770]=-48,temp_max=-880340
a[45771]=-48,temp_max=-880388
a[45772]=-48,temp_max=-880436
a[45773]=-48,temp_max=-880484
a[45774]=-48,temp_max=-880532
a[45775]=-48,temp_max=-880580
a[45776]=-48,temp_max=-880628
a[45777]=-48,temp_max=-880676
a[45778]=-48,temp_max=-880724
a[45779]=-48,temp_max=-880772
a[45780]=-48,temp_max=-880820
a[45781]=-48,temp_max=-880868
a[45782]=-48,temp_max=-880916
a[45783]=-48,temp_max=-880964
a[45784]=-48,temp_max=-881012
a[45785]=-48,temp_max=-881060
a[45786]=-48,temp_max=-881108
a[45787]=-48,temp_max=-881156
a[45788]=-48,temp_max=-881204
a[45789]=-48,temp_max=-881252
a[45790]=-48,temp_max=-881300
a[45791]=-48,temp_max=-881348
a[45792]=-48,temp_max=-881396
a[45793]=-48,temp_max=-881444
a[45794]=-48,temp_max=-881492
a[45795]=-48,temp_max=-881540
a[45796]=-48,temp_max=-881588
a[45797]=-48,temp_max=-881636
a[45798]=-48,temp_max=-881684
a[45799]=-48,temp_max=-881732
a[45800]=-48,temp_max=-881780
a[45801]=-48,temp_max=-881828
a[45802]=-48,temp_max=-881876
a[45803]=-48,temp_max=-881924
a[45804]=-48,temp_max=-881972
a[45805]=-48,temp_max=-882020
a[45806]=-48,temp_max=-882068
a[45807]=-48,temp_max=-882116
a[45808]=-48,temp_max=-882164
a[45809]=-48,temp_max=-882212
a[45810]=-48,temp_max=-882260
a[45811]=-48,temp_max=-882308
a[45812]=-48,temp_max=-882356
a[45813]=-48,temp_max=-882404
a[45814]=-48,temp_max=-882452
a[45815]=-48,temp_max=-882500
a[45816]=-48,temp_max=-882548
a[45817]=-48,temp_max=-882596
a[45818]=-48,temp_max=-882644
a[45819]=-48,temp_max=-882692
a[45820]=-48,temp_max=-882740
a[45821]=-48,temp_max=-882788
a[45822]=-48,temp_max=-882836
a[45823]=-48,temp_max=-882884
a[45824]=-48,temp_max=-882932
a[45825]=-48,temp_max=-882980
a[45826]=-48,temp_max=-883028
a[45827]=-48,temp_max=-883076
a[45828]=-48,temp_max=-883124
a[45829]=-48,temp_max=-883172
a[45830]=-48,temp_max=-883220
a[45831]=-48,temp_max=-883268
a[45832]=-48,temp_max=-883316
a[45833]=-48,temp_max=-883364
a[45834]=-48,temp_max=-883412
a[45835]=-48,temp_max=-883460
a[45836]=-48,temp_max=-883508
a[45837]=-48,temp_max=-883556
a[45838]=-48,temp_max=-883604
a[45839]=-48,temp_max=-883652
a[45840]=-48,temp_max=-883700
a[45841]=-48,temp_max=-883748
a[45842]=-48,temp_max=-883796
a[45843]=-48,temp_max=-883844
a[45844]=-48,temp_max=-883892
a[45845]=-48,temp_max=-883940
a[45846]=-48,temp_max=-883988
a[45847]=-48,temp_max=-884036
a[45848]=-48,temp_max=-884084
a[45849]=-48,temp_max=-884132
a[45850]=-48,temp_max=-884180
a[45851]=-48,temp_max=-884228
a[45852]=-48,temp_max=-884276
a[45853]=-48,temp_max=-884324
a[45854]=-48,temp_max=-884372
a[45855]=-48,temp_max=-884420
a[45856]=-48,temp_max=-884468
a[45857]=-48,temp_max=-884516
a[45858]=-48,temp_max=-884564
a[45859]=-48,temp_max=-884612
a[45860]=-48,temp_max=-884660
a[45861]=-48,temp_max=-884708
a[45862]=-48,temp_max=-884756
a[45863]=-48,temp_max=-884804
a[45864]=-48,temp_max=-884852
a[45865]=-48,temp_max=-884900
a[45866]=-48,temp_max=-884948
a[45867]=-48,temp_max=-884996
a[45868]=-48,temp_max=-885044
a[45869]=-48,temp_max=-885092
a[45870]=-48,temp_max=-885140
a[45871]=-48,temp_max=-885188
a[45872]=-48,temp_max=-885236
a[45873]=-48,temp_max=-885284
a[45874]=-48,temp_max=-885332
a[45875]=-48,temp_max=-885380
a[45876]=-48,temp_max=-885428
a[45877]=-48,temp_max=-885476
a[45878]=-48,temp_max=-885524
a[45879]=-48,temp_max=-885572
a[45880]=-48,temp_max=-885620
a[45881]=-48,temp_max=-885668
a[45882]=-48,temp_max=-885716
a[45883]=-48,temp_max=-885764
a[45884]=-48,temp_max=-885812
a[45885]=-48,temp_max=-885860
a[45886]=-48,temp_max=-885908
a[45887]=-48,temp_max=-885956
a[45888]=-48,temp_max=-886004
a[45889]=-48,temp_max=-886052
a[45890]=-48,temp_max=-886100
a[45891]=-48,temp_max=-886148
a[45892]=-48,temp_max=-886196
a[45893]=-48,temp_max=-886244
a[45894]=-48,temp_max=-886292
a[45895]=-48,temp_max=-886340
a[45896]=-48,temp_max=-886388
a[45897]=-48,temp_max=-886436
a[45898]=-48,temp_max=-886484
a[45899]=-48,temp_max=-886532
a[45900]=-48,temp_max=-886580
a[45901]=-48,temp_max=-886628
a[45902]=-48,temp_max=-886676
a[45903]=-48,temp_max=-886724
a[45904]=-48,temp_max=-886772
a[45905]=-48,temp_max=-886820
a[45906]=-48,temp_max=-886868
a[45907]=-48,temp_max=-886916
a[45908]=-48,temp_max=-886964
a[45909]=-48,temp_max=-887012
a[45910]=-48,temp_max=-887060
a[45911]=-48,temp_max=-887108
a[45912]=-48,temp_max=-887156
a[45913]=-48,temp_max=-887204
a[45914]=-48,temp_max=-887252
a[45915]=-48,temp_max=-887300
a[45916]=-48,temp_max=-887348
a[45917]=-48,temp_max=-887396
a[45918]=-48,temp_max=-887444
a[45919]=-48,temp_max=-887492
a[45920]=-48,temp_max=-887540
a[45921]=-48,temp_max=-887588
a[45922]=-48,temp_max=-887636
a[45923]=-48,temp_max=-887684
a[45924]=-48,temp_max=-887732
a[45925]=-48,temp_max=-887780
a[45926]=-48,temp_max=-887828
a[45927]=-48,temp_max=-887876
a[45928]=-48,temp_max=-887924
a[45929]=-48,temp_max=-887972
a[45930]=-48,temp_max=-888020
a[45931]=-48,temp_max=-888068
a[45932]=-48,temp_max=-888116
a[45933]=-48,temp_max=-888164
a[45934]=-48,temp_max=-888212
a[45935]=-48,temp_max=-888260
a[45936]=-48,temp_max=-888308
a[45937]=-48,temp_max=-888356
a[45938]=-48,temp_max=-888404
a[45939]=-48,temp_max=-888452
a[45940]=-48,temp_max=-888500
a[45941]=-48,temp_max=-888548
a[45942]=-48,temp_max=-888596
a[45943]=-48,temp_max=-888644
a[45944]=-48,temp_max=-888692
a[45945]=-48,temp_max=-888740
a[45946]=-48,temp_max=-888788
a[45947]=-48,temp_max=-888836
a[45948]=-48,temp_max=-888884
a[45949]=-48,temp_max=-888932
a[45950]=-48,temp_max=-888980
a[45951]=-48,temp_max=-889028
a[45952]=-48,temp_max=-889076
a[45953]=-48,temp_max=-889124
a[45954]=-48,temp_max=-889172
a[45955]=-48,temp_max=-889220
a[45956]=-48,temp_max=-889268
a[45957]=-48,temp_max=-889316
a[45958]=-48,temp_max=-889364
a[45959]=-48,temp_max=-889412
a[45960]=-48,temp_max=-889460
a[45961]=-48,temp_max=-889508
a[45962]=-48,temp_max=-889556
a[45963]=-48,temp_max=-889604
a[45964]=-48,temp_max=-889652
a[45965]=-48,temp_max=-889700
a[45966]=-48,temp_max=-889748
a[45967]=-48,temp_max=-889796
a[45968]=-48,temp_max=-889844
a[45969]=-48,temp_max=-889892
a[45970]=-48,temp_max=-889940
a[45971]=-48,temp_max=-889988
a[45972]=-48,temp_max=-890036
a[45973]=-48,temp_max=-890084
a[45974]=-48,temp_max=-890132
a[45975]=-48,temp_max=-890180
a[45976]=-48,temp_max=-890228
a[45977]=-48,temp_max=-890276
a[45978]=-48,temp_max=-890324
a[45979]=-48,temp_max=-890372
a[45980]=-48,temp_max=-890420
a[45981]=-48,temp_max=-890468
a[45982]=-48,temp_max=-890516
a[45983]=-48,temp_max=-890564
a[45984]=-48,temp_max=-890612
a[45985]=-48,temp_max=-890660
a[45986]=-48,temp_max=-890708
a[45987]=-48,temp_max=-890756
a[45988]=-48,temp_max=-890804
a[45989]=-48,temp_max=-890852
a[45990]=-48,temp_max=-890900
a[45991]=-48,temp_max=-890948
a[45992]=-48,temp_max=-890996
a[45993]=-48,temp_max=-891044
a[45994]=-48,temp_max=-891092
a[45995]=-48,temp_max=-891140
a[45996]=-48,temp_max=-891188
a[45997]=-48,temp_max=-891236
a[45998]=-48,temp_max=-891284
a[45999]=-48,temp_max=-891332
a[46000]=-48,temp_max=-891380
a[46001]=-48,temp_max=-891428
a[46002]=-48,temp_max=-891476
a[46003]=-48,temp_max=-891524
a[46004]=-48,temp_max=-891572
a[46005]=-48,temp_max=-891620
a[46006]=-48,temp_max=-891668
a[46007]=-48,temp_max=-891716
a[46008]=-48,temp_max=-891764
a[46009]=-48,temp_max=-891812
a[46010]=-48,temp_max=-891860
a[46011]=-48,temp_max=-891908
a[46012]=-48,temp_max=-891956
a[46013]=-48,temp_max=-892004
a[46014]=-48,temp_max=-892052
a[46015]=-48,temp_max=-892100
a[46016]=-48,temp_max=-892148
a[46017]=-48,temp_max=-892196
a[46018]=-48,temp_max=-892244
a[46019]=-48,temp_max=-892292
a[46020]=-48,temp_max=-892340
a[46021]=-48,temp_max=-892388
a[46022]=-48,temp_max=-892436
a[46023]=-48,temp_max=-892484
a[46024]=-48,temp_max=-892532
a[46025]=-48,temp_max=-892580
a[46026]=-48,temp_max=-892628
a[46027]=-48,temp_max=-892676
a[46028]=-48,temp_max=-892724
a[46029]=-48,temp_max=-892772
a[46030]=-48,temp_max=-892820
a[46031]=-48,temp_max=-892868
a[46032]=-48,temp_max=-892916
a[46033]=-48,temp_max=-892964
a[46034]=-48,temp_max=-893012
a[46035]=-48,temp_max=-893060
a[46036]=-48,temp_max=-893108
a[46037]=-48,temp_max=-893156
a[46038]=-48,temp_max=-893204
a[46039]=-48,temp_max=-893252
a[46040]=-48,temp_max=-893300
a[46041]=-48,temp_max=-893348
a[46042]=-48,temp_max=-893396
a[46043]=-48,temp_max=-893444
a[46044]=-48,temp_max=-893492
a[46045]=-48,temp_max=-893540
a[46046]=-48,temp_max=-893588
a[46047]=-48,temp_max=-893636
a[46048]=-48,temp_max=-893684
a[46049]=-48,temp_max=-893732
a[46050]=-48,temp_max=-893780
a[46051]=-48,temp_max=-893828
a[46052]=-48,temp_max=-893876
a[46053]=-48,temp_max=-893924
a[46054]=-48,temp_max=-893972
a[46055]=-48,temp_max=-894020
a[46056]=-48,temp_max=-894068
a[46057]=-48,temp_max=-894116
a[46058]=-48,temp_max=-894164
a[46059]=-48,temp_max=-894212
a[46060]=-48,temp_max=-894260
a[46061]=-48,temp_max=-894308
a[46062]=-48,temp_max=-894356
a[46063]=-48,temp_max=-894404
a[46064]=-48,temp_max=-894452
a[46065]=-48,temp_max=-894500
a[46066]=-48,temp_max=-894548
a[46067]=-48,temp_max=-894596
a[46068]=-48,temp_max=-894644
a[46069]=-48,temp_max=-894692
a[46070]=-48,temp_max=-894740
a[46071]=-48,temp_max=-894788
a[46072]=-48,temp_max=-894836
a[46073]=-48,temp_max=-894884
a[46074]=-48,temp_max=-894932
a[46075]=-48,temp_max=-894980
a[46076]=-48,temp_max=-895028
a[46077]=-48,temp_max=-895076
a[46078]=-48,temp_max=-895124
a[46079]=-48,temp_max=-895172
a[46080]=-48,temp_max=-895220
a[46081]=-48,temp_max=-895268
a[46082]=-48,temp_max=-895316
a[46083]=-48,temp_max=-895364
a[46084]=-48,temp_max=-895412
a[46085]=-48,temp_max=-895460
a[46086]=-48,temp_max=-895508
a[46087]=-48,temp_max=-895556
a[46088]=-48,temp_max=-895604
a[46089]=-48,temp_max=-895652
a[46090]=-48,temp_max=-895700
a[46091]=-48,temp_max=-895748
a[46092]=-48,temp_max=-895796
a[46093]=-48,temp_max=-895844
a[46094]=-48,temp_max=-895892
a[46095]=-48,temp_max=-895940
a[46096]=-48,temp_max=-895988
a[46097]=-48,temp_max=-896036
a[46098]=-48,temp_max=-896084
a[46099]=-48,temp_max=-896132
a[46100]=-48,temp_max=-896180
a[46101]=-48,temp_max=-896228
a[46102]=-48,temp_max=-896276
a[46103]=-48,temp_max=-896324
a[46104]=-48,temp_max=-896372
a[46105]=-48,temp_max=-896420
a[46106]=-48,temp_max=-896468
a[46107]=-48,temp_max=-896516
a[46108]=-48,temp_max=-896564
a[46109]=-48,temp_max=-896612
a[46110]=-48,temp_max=-896660
a[46111]=-48,temp_max=-896708
a[46112]=-48,temp_max=-896756
a[46113]=-48,temp_max=-896804
a[46114]=-48,temp_max=-896852
a[46115]=-48,temp_max=-896900
a[46116]=-48,temp_max=-896948
a[46117]=-48,temp_max=-896996
a[46118]=-48,temp_max=-897044
a[46119]=-48,temp_max=-897092
a[46120]=-48,temp_max=-897140
a[46121]=-48,temp_max=-897188
a[46122]=-48,temp_max=-897236
a[46123]=-48,temp_max=-897284
a[46124]=-48,temp_max=-897332
a[46125]=-48,temp_max=-897380
a[46126]=-48,temp_max=-897428
a[46127]=-48,temp_max=-897476
a[46128]=-48,temp_max=-897524
a[46129]=-48,temp_max=-897572
a[46130]=-48,temp_max=-897620
a[46131]=-48,temp_max=-897668
a[46132]=-48,temp_max=-897716
a[46133]=-48,temp_max=-897764
a[46134]=-48,temp_max=-897812
a[46135]=-48,temp_max=-897860
a[46136]=-48,temp_max=-897908
a[46137]=-48,temp_max=-897956
a[46138]=-48,temp_max=-898004
a[46139]=-48,temp_max=-898052
a[46140]=-48,temp_max=-898100
a[46141]=-48,temp_max=-898148
a[46142]=-48,temp_max=-898196
a[46143]=-48,temp_max=-898244
a[46144]=-48,temp_max=-898292
a[46145]=-48,temp_max=-898340
a[46146]=-48,temp_max=-898388
a[46147]=-48,temp_max=-898436
a[46148]=-48,temp_max=-898484
a[46149]=-48,temp_max=-898532
a[46150]=-48,temp_max=-898580
a[46151]=-48,temp_max=-898628
a[46152]=-48,temp_max=-898676
a[46153]=-48,temp_max=-898724
a[46154]=-48,temp_max=-898772
a[46155]=-48,temp_max=-898820
a[46156]=-48,temp_max=-898868
a[46157]=-48,temp_max=-898916
a[46158]=-48,temp_max=-898964
a[46159]=-48,temp_max=-899012
a[46160]=-48,temp_max=-899060
a[46161]=-48,temp_max=-899108
a[46162]=-48,temp_max=-899156
a[46163]=-48,temp_max=-899204
a[46164]=-48,temp_max=-899252
a[46165]=-48,temp_max=-899300
a[46166]=-48,temp_max=-899348
a[46167]=-48,temp_max=-899396
a[46168]=-48,temp_max=-899444
a[46169]=-48,temp_max=-899492
a[46170]=-48,temp_max=-899540
a[46171]=-48,temp_max=-899588
a[46172]=-48,temp_max=-899636
a[46173]=-48,temp_max=-899684
a[46174]=-48,temp_max=-899732
a[46175]=-48,temp_max=-899780
a[46176]=-48,temp_max=-899828
a[46177]=-48,temp_max=-899876
a[46178]=-48,temp_max=-899924
a[46179]=-48,temp_max=-899972
a[46180]=-48,temp_max=-900020
a[46181]=-48,temp_max=-900068
a[46182]=-48,temp_max=-900116
a[46183]=-48,temp_max=-900164
a[46184]=-48,temp_max=-900212
a[46185]=-48,temp_max=-900260
a[46186]=-48,temp_max=-900308
a[46187]=-48,temp_max=-900356
a[46188]=-48,temp_max=-900404
a[46189]=-48,temp_max=-900452
a[46190]=-48,temp_max=-900500
a[46191]=-48,temp_max=-900548
a[46192]=-48,temp_max=-900596
a[46193]=-48,temp_max=-900644
a[46194]=-48,temp_max=-900692
a[46195]=-48,temp_max=-900740
a[46196]=-48,temp_max=-900788
a[46197]=-48,temp_max=-900836
a[46198]=-48,temp_max=-900884
a[46199]=-48,temp_max=-900932
a[46200]=-48,temp_max=-900980
a[46201]=-48,temp_max=-901028
a[46202]=-48,temp_max=-901076
a[46203]=-48,temp_max=-901124
a[46204]=-48,temp_max=-901172
a[46205]=-48,temp_max=-901220
a[46206]=-48,temp_max=-901268
a[46207]=-48,temp_max=-901316
a[46208]=-48,temp_max=-901364
a[46209]=-48,temp_max=-901412
a[46210]=-48,temp_max=-901460
a[46211]=-48,temp_max=-901508
a[46212]=-48,temp_max=-901556
a[46213]=-48,temp_max=-901604
a[46214]=-48,temp_max=-901652
a[46215]=-48,temp_max=-901700
a[46216]=-48,temp_max=-901748
a[46217]=-48,temp_max=-901796
a[46218]=-48,temp_max=-901844
a[46219]=-48,temp_max=-901892
a[46220]=-48,temp_max=-901940
a[46221]=-48,temp_max=-901988
a[46222]=-48,temp_max=-902036
a[46223]=-48,temp_max=-902084
a[46224]=-48,temp_max=-902132
a[46225]=-48,temp_max=-902180
a[46226]=-48,temp_max=-902228
a[46227]=-48,temp_max=-902276
a[46228]=-48,temp_max=-902324
a[46229]=-48,temp_max=-902372
a[46230]=-48,temp_max=-902420
a[46231]=-48,temp_max=-902468
a[46232]=-48,temp_max=-902516
a[46233]=-48,temp_max=-902564
a[46234]=-48,temp_max=-902612
a[46235]=-48,temp_max=-902660
a[46236]=-48,temp_max=-902708
a[46237]=-48,temp_max=-902756
a[46238]=-48,temp_max=-902804
a[46239]=-48,temp_max=-902852
a[46240]=-48,temp_max=-902900
a[46241]=-48,temp_max=-902948
a[46242]=-48,temp_max=-902996
a[46243]=-48,temp_max=-903044
a[46244]=-48,temp_max=-903092
a[46245]=-48,temp_max=-903140
a[46246]=-48,temp_max=-903188
a[46247]=-48,temp_max=-903236
a[46248]=-48,temp_max=-903284
a[46249]=-48,temp_max=-903332
a[46250]=-48,temp_max=-903380
a[46251]=-48,temp_max=-903428
a[46252]=-48,temp_max=-903476
a[46253]=-48,temp_max=-903524
a[46254]=-48,temp_max=-903572
a[46255]=-48,temp_max=-903620
a[46256]=-48,temp_max=-903668
a[46257]=-48,temp_max=-903716
a[46258]=-48,temp_max=-903764
a[46259]=-48,temp_max=-903812
a[46260]=-48,temp_max=-903860
a[46261]=-48,temp_max=-903908
a[46262]=-48,temp_max=-903956
a[46263]=-48,temp_max=-904004
a[46264]=-48,temp_max=-904052
a[46265]=-48,temp_max=-904100
a[46266]=-48,temp_max=-904148
a[46267]=-48,temp_max=-904196
a[46268]=-48,temp_max=-904244
a[46269]=-48,temp_max=-904292
a[46270]=-48,temp_max=-904340
a[46271]=-48,temp_max=-904388
a[46272]=-48,temp_max=-904436
a[46273]=-48,temp_max=-904484
a[46274]=-48,temp_max=-904532
a[46275]=-48,temp_max=-904580
a[46276]=-48,temp_max=-904628
a[46277]=-48,temp_max=-904676
a[46278]=-48,temp_max=-904724
a[46279]=-48,temp_max=-904772
a[46280]=-48,temp_max=-904820
a[46281]=-48,temp_max=-904868
a[46282]=-48,temp_max=-904916
a[46283]=-48,temp_max=-904964
a[46284]=-48,temp_max=-905012
a[46285]=-48,temp_max=-905060
a[46286]=-48,temp_max=-905108
a[46287]=-48,temp_max=-905156
a[46288]=-48,temp_max=-905204
a[46289]=-48,temp_max=-905252
a[46290]=-48,temp_max=-905300
